File Name,DATALOG_1.csv
Date,2010-09-03
Time,¿ÀÈÄ 10:50:32
Begin Seconds,82191.2
End Seconds,82232.75
 
Sample #,Time (sec),XgND,X Gryo,YgND,Y Gyro,ZgND,Z Gyro,XaND,X acc,YaND,Y acc,ZaND,Z acc,
159,6.625,1,-0.7326,1,-0.21978,1,0.80586,1,-0.010088,1,-1.023932,1,0.058006,
160,6.671875,1,-0.87912,1,0.29304,1,-0.07326,1,-0.01261,1,-1.016366,1,0.047918,
161,6.703125,1,0.29304,1,0.29304,1,-0.07326,1,0.017654,1,-0.9987121,1,0.020176,
162,6.75,1,-0.87912,1,0.07326,1,0.43956,1,0.027742,1,-1.023932,1,0.05044,
163,6.796875,1,-0.29304,1,-0.29304,1,-0.14652,1,-0.005044,1,-1.016366,1,0.032786,
164,6.828125,1,-1.31868,1,-0.43956,1,0,1,0.010088,1,-1.02141,1,0.045396,
165,6.875,1,-0.87912,1,-0.43956,1,0.14652,1,0.030264,1,-1.016366,1,0.040352,
166,6.921875,1,-0.58608,1,0.29304,1,0.58608,1,0.02522,1,-1.011322,1,0.030264,
167,6.953125,1,-0.3663,1,-0.21978,1,-0.21978,1,0.022698,1,-1.0088,1,0.030264,
168,7,1,-0.29304,1,0.3663,1,-0.14652,1,0.017654,1,-1.028976,1,0.052962,
169,7.046875,1,-1.0989,1,-0.65934,1,0.43956,1,-0.002522,1,-1.026454,1,0.052962,
170,7.09375,1,-0.51282,1,-0.07326,1,0.07326,1,0.002522,1,-1.036542,1,0.05044,
171,7.125,1,0,1,-0.51282,1,0.51282,1,-0.005044,1,-1.013844,1,0.03783,
172,7.171875,1,-1.61172,1,0.43956,1,0.43956,1,-0.01261,1,-1.0088,1,0.027742,
173,7.21875,1,-0.3663,1,1.02564,1,0,1,0.015132,1,-1.016366,1,0.05044,
174,7.25,1,-0.07326,1,0,1,0.3663,1,0,1,-1.011322,1,0.032786,
175,7.296875,1,-0.95238,1,-0.07326,1,0.21978,1,-0.015132,1,-1.011322,1,0.03783,
176,7.34375,1,-0.14652,1,0.65934,1,0,1,0.007566,1,-1.016366,1,0.042874,
177,7.375,1,-1.31868,1,-0.58608,1,1.02564,1,0.005044,1,-1.018888,1,0.02522,
178,7.421875,1,-0.21978,1,0.51282,1,0.7326,1,0.035308,1,-1.011322,1,0.040352,
179,7.46875,1,-0.3663,1,-0.29304,1,0,1,-0.005044,1,-1.016366,1,0.045396,
180,7.5,1,-1.02564,1,0.14652,1,-0.07326,1,0.035308,1,-1.013844,1,0.040352,
181,7.546875,1,-0.3663,1,0.29304,1,-0.14652,1,0.002522,1,-1.001234,1,0.030264,
182,7.578125,1,-1.0989,1,0.14652,1,0.21978,1,-0.015132,1,-1.0088,1,0.03783,
183,7.625,1,-1.0989,1,-0.80586,1,1.39194,1,0.035308,1,-1.036542,1,0.05044,
184,7.671875,1,-0.51282,1,1.02564,1,0.51282,1,0.027742,1,-1.02141,1,0.045396,
185,7.703125,1,-0.3663,1,-0.07326,1,0.29304,1,0.005044,1,-1.001234,1,0.022698,
186,7.75,1,-1.0989,1,0,1,-0.21978,1,-0.01261,1,-1.026454,1,0.058006,
187,7.796875,1,-1.02564,1,-0.14652,1,0.21978,1,-0.017654,1,-1.031498,1,0.045396,
188,7.828125,1,-0.3663,1,0,1,0,1,-0.01261,1,-1.018888,1,0.045396,
189,7.875,1,0,1,-1.02564,1,-0.07326,1,-0.005044,1,-1.031498,1,0.05044,
190,7.921875,1,-1.0989,1,-0.29304,1,-0.43956,1,0.015132,1,-1.023932,1,0.03783,
191,7.953125,1,-0.07326,1,1.02564,1,-0.43956,1,0.02522,1,-1.02141,1,0.042874,
192,8,1,-0.65934,1,-0.21978,1,0.3663,1,0.015132,1,-1.0088,1,0.042874,
193,8.03125,1,-0.43956,1,0,1,0.21978,1,0.030264,1,-1.026454,1,0.035308,
194,8.078125,1,-0.65934,1,-0.29304,1,-0.21978,1,0.022698,1,-1.028976,1,0.027742,
195,8.125,1,-0.51282,1,-0.21978,1,-0.21978,1,0.030264,1,-1.013844,1,0.042874,
196,8.15625,1,-0.95238,1,0.3663,1,0,1,0.027742,1,-1.016366,1,0.047918,
197,8.203125,1,-0.80586,1,-0.07326,1,-0.7326,1,-0.002522,1,-1.011322,1,0.02522,
198,8.25,1,-0.87912,1,0.95238,1,0.43956,1,0.015132,1,-1.018888,1,0.052962,
199,8.28125,1,-0.51282,1,0.3663,1,0.95238,1,0.032786,1,-1.003756,1,0.03783,
200,8.328125,1,-0.51282,1,0.7326,1,0,1,0.022698,1,-1.011322,1,0.032786,
201,8.375,1,-0.51282,1,0,1,-0.07326,1,0.03783,1,-1.026454,1,0.040352,
202,8.40625,1,-0.7326,1,0.51282,1,0.43956,1,0.02522,1,-1.023932,1,0.042874,
203,8.453125,1,-0.80586,1,0.29304,1,0.29304,1,0.010088,1,-1.03402,1,0.05044,
204,8.5,1,-0.43956,1,0.29304,1,0.07326,1,0.017654,1,-1.023932,1,0.042874,
205,8.53125,1,-1.02564,1,1.39194,1,-0.43956,1,-0.017654,1,-1.0088,1,0.045396,
206,8.578125,1,-0.65934,1,-0.14652,1,-0.43956,1,0.03783,1,-1.016366,1,0.042874,
207,8.625,1,-0.7326,1,0,1,-0.07326,1,-0.002522,1,-1.028976,1,7.313801E-02,
208,8.65625,1,-1.0989,1,0.07326,1,-0.51282,1,-0.01261,1,-1.023932,1,0.047918,
209,8.703125,1,-0.80586,1,0.3663,1,-1.24542,1,-0.002522,1,-1.026454,1,0.052962,
210,8.75,1,-0.80586,1,-0.43956,1,-0.43956,1,0.027742,1,-1.011322,1,0.03783,
211,8.78125,1,-1.0989,1,-0.51282,1,-0.7326,1,0.032786,1,-1.0088,1,0.032786,
212,8.828125,1,0.14652,1,0.43956,1,-0.43956,1,0.030264,1,-1.016366,1,0.032786,
213,8.875,1,-1.17216,1,-0.65934,1,-0.07326,1,-0.01261,1,-1.018888,1,0.05044,
214,8.90625,1,-0.80586,1,-0.43956,1,-0.43956,1,0.027742,1,-1.006278,1,0.032786,
215,8.953125,1,-0.51282,1,0.29304,1,0.21978,1,-0.007566,1,-1.0088,1,0.05044,
216,9,1,-0.43956,1,-0.87912,1,0.43956,1,-0.015132,1,-1.023932,1,0.05044,
217,9.03125,1,0,1,0.07326,1,0.87912,1,0.002522,1,-1.028976,1,0.052962,
218,9.078125,1,-0.80586,1,0.29304,1,0.07326,1,0.02522,1,-1.023932,1,0.035308,
219,9.125,1,-0.51282,1,0.29304,1,0,1,0.030264,1,-1.013844,1,0.052962,
220,9.15625,1,-0.87912,1,0.07326,1,-0.29304,1,0.01261,1,-1.026454,1,0.042874,
221,9.203125,1,-0.7326,1,0.07326,1,0,1,0.007566,1,-1.03402,1,0.055484,
222,9.25,1,-0.21978,1,0.21978,1,-0.21978,1,0.02522,1,-1.0088,1,0.030264,
223,9.296875,1,-0.95238,1,-0.21978,1,0.43956,1,0.030264,1,-1.026454,1,0.040352,
224,9.328125,1,-0.14652,1,0.29304,1,0.21978,1,0.002522,1,-1.006278,1,0.027742,
225,9.375,1,-1.17216,1,-0.7326,1,0,1,-0.010088,1,-1.006278,1,0.03783,
226,9.421875,1,-0.80586,1,0.29304,1,0.7326,1,0.020176,1,-1.02141,1,0.052962,
227,9.453125,1,-0.58608,1,0.87912,1,0.3663,1,-0.005044,1,-1.003756,1,0.027742,
228,9.5,1,-0.87912,1,-0.21978,1,-0.43956,1,0.022698,1,-1.031498,1,0.058006,
229,9.53125,1,-0.58608,1,-0.65934,1,-0.95238,1,0,1,-1.03402,1,0.05044,
230,9.578125,1,0.21978,1,0,1,-0.14652,1,-0.005044,1,-1.003756,1,0.02522,
231,9.625,1,-0.3663,1,0.21978,1,-0.14652,1,0.005044,1,-1.003756,1,0.02522,
232,9.65625,1,-1.31868,1,-0.43956,1,0.29304,1,0.01261,1,-1.011322,1,0.032786,
233,9.703125,1,-0.95238,1,-0.07326,1,0.21978,1,-0.01261,1,-1.028976,1,0.052962,
234,9.75,1,-1.02564,1,-0.14652,1,-0.29304,1,-0.002522,1,-1.026454,1,0.040352,
235,9.78125,1,-0.3663,1,-0.29304,1,0,1,0.005044,1,-1.013844,1,0.032786,
236,9.828125,1,-0.43956,1,0.3663,1,0.07326,1,0.017654,1,-1.028976,1,0.058006,
237,9.875,1,-1.17216,1,-0.51282,1,-0.58608,1,-0.015132,1,-1.003756,1,0.035308,
238,9.90625,1,-0.7326,1,0.21978,1,-0.07326,1,-0.002522,1,-1.02141,1,0.03783,
239,9.953125,1,-0.14652,1,-0.14652,1,0,1,-0.01261,1,-1.018888,1,0.055484,
240,9.984375,1,-1.31868,1,-0.21978,1,0.07326,1,0.020176,1,-1.023932,1,0.045396,
241,10.03125,1,-0.3663,1,0.51282,1,-0.07326,1,0.010088,1,-1.023932,1,0.042874,
242,10.07813,1,0,1,-0.3663,1,-0.29304,1,-0.010088,1,-1.016366,1,0.040352,
243,10.10938,1,-0.51282,1,0.07326,1,-0.21978,1,0.022698,1,-1.026454,1,0.05044,
244,10.15625,1,-1.0989,1,-0.14652,1,-0.87912,1,-0.015132,1,-1.0088,1,0.03783,
245,10.20313,1,-0.87912,1,0.29304,1,0.43956,1,-0.010088,1,-0.993668,1,0.032786,
246,10.23438,1,0.14652,1,0.58608,1,0.43956,1,-0.007566,1,-1.011322,1,0.045396,
247,10.28125,1,-0.58608,1,0.29304,1,0.21978,1,0.027742,1,-1.0088,1,0.035308,
248,10.32813,1,-0.58608,1,-0.58608,1,0.14652,1,-0.010088,1,-1.028976,1,7.313801E-02,
249,10.35938,1,-0.87912,1,0.29304,1,-0.07326,1,-0.007566,1,-1.031498,1,0.05044,
250,10.40625,1,-1.0989,1,-0.07326,1,0.21978,1,-0.007566,1,-1.026454,1,0.06305,
251,10.4375,1,-0.3663,1,-0.14652,1,0.65934,1,0.010088,1,-1.03402,1,0.055484,
252,10.48438,1,-0.65934,1,0.80586,1,0.80586,1,0.010088,1,-1.016366,1,0.047918,
253,10.53125,1,-1.31868,1,0.21978,1,-0.43956,1,0.015132,1,-1.016366,1,0.03783,
