File Name,DATALOG_1.csv
Date,2010-08-13
Time,¿ÀÀü 1:22:43
Begin Seconds,4950.156
End Seconds,4963.14
 
Sample #,Time (sec),XgND,X Gryo,YgND,Y Gyro,ZgND,Z Gyro,XaND,X acc,YaND,Y acc,ZaND,Z acc,
146,6.312012,1,-0.3663,1,0.80586,1,-0.21978,1,0.055484,1,-1.044108,1,0.146276,
147,6.359375,1,0.14652,1,1.97802,1,-0.65934,1,0.05044,1,-1.006278,1,0.090792,
148,6.390137,1,-0.51282,1,0.07326,1,0.58608,1,0.052962,1,-1.013844,1,0.11349,
149,6.437012,1,0.65934,1,0.07326,1,0.65934,1,0.052962,1,-1.03402,1,0.116012,
150,6.484375,1,0.14652,1,0.14652,1,-0.29304,1,0.052962,1,-1.054196,1,0.131144,
151,6.53125,1,-0.21978,1,-0.51282,1,0.87912,1,0.05044,1,-1.056718,1,0.131144,
152,6.578125,1,0.51282,1,0,1,-0.65934,1,0.060528,1,-1.036542,1,0.108446,
153,6.609375,1,-0.29304,1,1.24542,1,0.21978,1,0.045396,1,-1.013844,1,0.110968,
154,6.65625,1,-0.21978,1,3.15018,1,-0.21978,1,0.058006,1,-0.991146,1,0.068094,
155,6.703125,1,-0.14652,1,0.87912,1,-0.07326,1,0.052962,1,-1.016366,1,0.085748,
156,6.75,1,-0.29304,1,-0.7326,1,0,1,0.065572,1,-1.051674,1,0.123578,
157,6.78125,1,-0.07326,1,-1.61172,1,0.14652,1,0.052962,1,-1.0088,1,9.331401E-02,
158,6.828125,1,-0.07326,1,-3.73626,1,0.51282,1,0.042874,1,-1.003756,1,9.835801E-02,
159,6.875,1,0.29304,1,-3.80952,1,0.87912,1,0.055484,1,-1.018888,1,0.10088,
160,6.922363,1,-0.07326,1,-3.80952,1,0.3663,1,0.05044,1,-1.049152,1,0.116012,
161,6.953125,1,-0.29304,1,-4.3956,1,0.43956,1,0.047918,1,-1.061762,1,0.133666,
162,7,1,-0.3663,1,-3.07692,1,-0.43956,1,7.313801E-02,1,-1.0088,1,0.08827,
163,7.047363,1,-0.43956,1,-1.39194,1,0.51282,1,0.06305,1,-1.044108,1,0.133666,
164,7.094238,1,-0.43956,1,-0.80586,1,0.21978,1,0.065572,1,-1.056718,1,0.141232,
165,7.140137,1,-0.51282,1,4.61538,1,-0.21978,1,0.052962,1,-1.03402,1,0.128622,
166,7.172363,1,-0.07326,1,5.56776,1,-0.21978,1,0.052962,1,-1.04663,1,0.146276,
167,7.219238,1,0.43956,1,5.05494,1,-0.29304,1,0.06305,1,-1.04663,1,0.116012,
168,7.265137,1,0.29304,1,3.07692,1,-0.29304,1,0.05044,1,-1.03402,1,0.1261,
169,7.312012,1,0.21978,1,-2.41758,1,0.14652,1,0.052962,1,-1.011322,1,0.090792,
170,7.344238,1,0.43956,1,-4.90842,1,0.07326,1,0.052962,1,-1.056718,1,0.141232,
171,7.390137,1,-0.14652,1,-6.00732,1,0.3663,1,0.060528,1,-1.041586,1,0.121056,
172,7.437012,1,0.51282,1,-6.81318,1,0.29304,1,0.06305,1,-1.013844,1,0.105924,
173,7.484375,1,0.51282,1,-7.98534,1,0.29304,1,0.058006,1,-1.006278,1,0.083226,
174,7.515137,1,0.43956,1,-6.81318,1,0.43956,1,0.047918,1,-1.023932,1,0.108446,
175,7.562012,1,-0.14652,1,-4.90842,1,1.0989,1,0.055484,1,-1.0088,1,0.090792,
176,7.609375,1,-0.51282,1,-4.17582,1,0.51282,1,0.05044,1,-1.0088,1,0.11349,
177,7.65625,1,0.07326,1,-2.1978,1,0.51282,1,0.045396,1,-1.006278,1,0.103402,
178,7.687012,1,-0.21978,1,-0.95238,1,0.7326,1,0.045396,1,-1.001234,1,0.10088,
179,7.734375,1,-0.07326,1,-0.80586,1,-0.7326,1,0.052962,1,-1.026454,1,0.131144,
180,7.78125,1,0,1,0.80586,1,-0.3663,1,0.047918,1,-1.016366,1,0.105924,
181,7.828125,1,-0.14652,1,-0.14652,1,-0.51282,1,0.060528,1,-1.051674,1,0.146276,
182,7.875,1,-0.14652,1,-0.65934,1,0.87912,1,0.047918,1,-1.011322,1,0.118534,
183,7.90625,1,-1.24542,1,-1.02564,1,0.3663,1,0.05044,1,-1.011322,1,0.110968,
184,7.953125,1,-0.43956,1,-1.31868,1,0.07326,1,0.052962,1,-1.044108,1,0.123578,
185,8,1,-0.07326,1,-0.58608,1,-0.3663,1,0.060528,1,-1.039064,1,0.118534,
186,8.047363,1,0.07326,1,0.65934,1,-0.43956,1,0.058006,1,-1.056718,1,0.143754,
187,8.094238,1,0.14652,1,0.29304,1,0.21978,1,0.058006,1,-1.044108,1,0.141232,
188,8.125,1,-0.29304,1,1.53846,1,-0.87912,1,0.058006,1,-1.018888,1,0.105924,
189,8.172363,1,-0.21978,1,1.61172,1,0.43956,1,0.060528,1,-1.001234,1,0.10088,
190,8.219238,1,0.29304,1,0,1,1.24542,1,0.047918,1,-1.0088,1,0.10088,
191,8.265137,1,0,1,0.43956,1,0.3663,1,0.042874,1,-1.044108,1,0.128622,
192,8.297363,1,-0.43956,1,1.39194,1,0.21978,1,0.058006,1,-1.006278,1,0.080704,
193,8.344238,1,-1.53846,1,1.4652,1,-0.14652,1,0.047918,1,-1.051674,1,0.1261,
194,8.390137,1,-0.51282,1,4.54212,1,0.29304,1,0.055484,1,-1.036542,1,0.133666,
195,8.422363,1,0.07326,1,3.58974,1,-0.07326,1,0.065572,1,-1.0088,1,0.080704,
196,8.469238,1,0.21978,1,2.49084,1,0.58608,1,0.065572,1,-1.031498,1,0.1261,
197,8.515137,1,-0.21978,1,3.2967,1,0.21978,1,0.047918,1,-1.006278,1,0.08827,
198,8.562012,1,0.14652,1,2.71062,1,-0.21978,1,0.05044,1,-1.036542,1,0.116012,
199,8.594238,1,-0.51282,1,1.61172,1,-0.51282,1,0.06305,1,-1.039064,1,0.131144,
200,8.640137,1,-0.14652,1,2.49084,1,0.58608,1,0.05044,1,-1.016366,1,0.105924,
201,8.687012,1,-1.0989,1,3.58974,1,0.43956,1,0.058006,1,-1.049152,1,0.143754,
202,8.734375,1,0.07326,1,2.34432,1,0.21978,1,0.055484,1,-1.03402,1,0.121056,
203,8.765137,1,-0.7326,1,3.58974,1,0.51282,1,0.05044,1,-1.003756,1,0.103402,
204,8.812012,1,-0.3663,1,3.51648,1,0.58608,1,0.06305,1,-1.041586,1,0.121056,
205,8.859375,1,-0.43956,1,2.71062,1,1.31868,1,0.065572,1,-1.03402,1,0.123578,
206,8.90625,1,-0.65934,1,1.8315,1,0.65934,1,0.05044,1,-0.9961901,1,0.078182,
207,8.953125,1,-0.14652,1,1.0989,1,-0.14652,1,0.05044,1,-1.026454,1,0.08827,
208,8.984375,1,-0.14652,1,-1.39194,1,0.29304,1,0.045396,1,-1.011322,1,7.566001E-02,
209,9.03125,1,-0.07326,1,-2.34432,1,0.87912,1,0.05044,1,-1.04663,1,0.103402,
210,9.078125,1,0,1,-2.85714,1,0.65934,1,0.058006,1,-1.023932,1,9.583601E-02,
211,9.125,1,0.21978,1,-5.27472,1,-0.14652,1,0.055484,1,-1.006278,1,7.313801E-02,
212,9.15625,1,-0.07326,1,-4.46886,1,0.29304,1,0.06305,1,-1.049152,1,0.103402,
213,9.203125,1,0.43956,1,-2.1978,1,0.29304,1,0.042874,1,-1.026454,1,0.085748,
214,9.25,1,-0.07326,1,-1.02564,1,0.07326,1,0.055484,1,-1.061762,1,0.143754,
215,9.297363,1,-0.21978,1,-2.63736,1,0.65934,1,0.052962,1,-1.016366,1,0.11349,
216,9.328125,1,-0.58608,1,0,1,0.80586,1,0.05044,1,-1.049152,1,0.136188,
217,9.375,1,-0.3663,1,0.87912,1,0.21978,1,0.042874,1,-1.049152,1,0.148798,
218,9.422363,1,0,1,-0.58608,1,-0.29304,1,0.060528,1,-0.9961901,1,9.331401E-02,
219,9.469238,1,-0.21978,1,-0.80586,1,-0.43956,1,0.05044,1,-1.056718,1,0.158886,
220,9.5,1,0.51282,1,-0.29304,1,0.3663,1,0.055484,1,-1.013844,1,0.10088,
221,9.547363,1,0.43956,1,-0.51282,1,0.21978,1,0.045396,1,-0.9987121,1,0.08827,
222,9.594238,1,-0.65934,1,0.58608,1,0.87912,1,0.042874,1,-1.044108,1,0.128622,
223,9.640137,1,-0.65934,1,0.58608,1,-0.21978,1,0.06305,1,-1.061762,1,0.141232,
224,9.672363,1,-0.14652,1,-0.7326,1,0.58608,1,0.065572,1,-1.023932,1,0.110968,
225,9.719238,1,0.14652,1,-0.3663,1,-0.43956,1,0.058006,1,-1.0088,1,9.331401E-02,
226,9.765137,1,-0.43956,1,1.61172,1,-0.29304,1,0.05044,1,-1.054196,1,0.118534,
227,9.812012,1,0.07326,1,-1.4652,1,-0.21978,1,0.055484,1,-0.9987121,1,9.583601E-02,
228,9.859375,1,-0.58608,1,-1.61172,1,0.14652,1,0.052962,1,-1.02141,1,0.11349,
229,9.890137,1,-0.43956,1,-1.75824,1,-0.14652,1,0.065572,1,-1.054196,1,0.146276,
230,9.937012,1,-0.65934,1,-0.80586,1,0.43956,1,0.052962,1,-1.018888,1,0.110968,
